Id	WT30_a	WT30_b	WT30_c	Fluco_a	Fluco_b	Fluco_c	norm.WT30_a	norm.WT30_b	norm.WT30_c	norm.Fluco_a	norm.Fluco_b	norm.Fluco_c	baseMean	WT	Fluco	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
CNAG_02309	1624	1039	1114	937	609	1206	951	1043	1045	1100	1119	988	1041.03	1013	1069	1.054	0.076	0.587220453152567	0.826022274594341	0.0029	0.0328	0.0131	0.0131	TRUE	0.0542
CNAG_02310	2771	2369	2588	1777	1151	2136	1623	2379	2428	2085	2114	1750	2063.34	2143	1983	0.925	-0.112	0.585615657537028	0.825871143193375	0.0295	0.0305	0.03	0.03	TRUE	0.5521
CNAG_02311	54	24	14	17	6	23	32	24	13	20	11	19	19.78	23	17	0.731	-0.452	0.425661654667494	NA	0.0911	0.2712	0.1774	0.1774	TRUE	0.2367
CNAG_02312	5143	3003	2127	2483	1845	2684	3012	3016	1996	2914	3389	2199	2754.29	2675	2834	1.059	0.082	0.728937340771105	0.894485204860793	0.0494	0.03	0.0404	0.0404	TRUE	0.3968
CNAG_02313	2145	1247	1502	1171	1003	1542	1256	1252	1409	1374	1843	1263	1399.66	1306	1493	1.142	0.191	0.317641724730134	0.639311055132807	0.0225	0.0316	0.0256	0.0256	TRUE	0.4928
CNAG_02314	2351	298	274	453	266	539	1377	299	257	532	489	442	565.84	644	488	0.756	-0.404	0.59870826088872	0.832118468823352	0.4231	0.0367	0.2004	0.4231	TRUE	11.841
CNAG_02315	40440	19819	21411	15302	9456	19583	23684	19904	20091	17957	17372	16041	19174.92	21226	17123	0.807	-0.31	0.0259605982819005	0.204640024728314	0.0066	0.0285	0.0139	0.0139	TRUE	0.1257
CNAG_02316	3278	1367	1664	1271	649	1581	1920	1373	1561	1492	1192	1295	1472.16	1618	1326	0.82	-0.287	0.127638919678345	0.432576699652989	0.0203	0.0315	0.0248	0.0248	TRUE	0.3247
CNAG_02317	2060	974	1186	640	214	1128	1206	978	1113	751	393	924	894.29	1099	689	0.629	-0.669	0.0240241654364166	0.196156389145166	0.0915	0.0336	0.062	0.062	TRUE	0.8748
CNAG_02318	1834	1072	1178	1022	640	1443	1074	1077	1105	1199	1176	1182	1135.53	1085	1186	1.093	0.128	0.29158055621131	0.617493151379507	0	0.0324	0.0097	0.0097	TRUE	0.0031
CNAG_02319	600	529	599	394	192	724	351	531	562	462	353	593	475.48	481	469	0.979	-0.03	0.911353428054825	0.96961132728314	0.0615	0.0383	0.0505	0.0505	TRUE	0.2581
CNAG_02321	29	23	28	18	14	31	17	23	26	21	26	25	23.1	22	24	1.097	0.134	0.772318442437488	NA	0	0.2362	0.1089	0.1089	TRUE	0.3354
CNAG_02322	1465	877	1118	729	385	1298	858	881	1049	856	707	1063	902.31	929	875	0.945	-0.082	0.686796160328545	0.875288120498555	0.0252	0.0335	0.0288	0.0288	TRUE	0.3166
CNAG_02323	3393	2310	2625	1686	985	2815	1987	2320	2463	1979	1810	2306	2144.04	2257	2032	0.901	-0.15	0.370997187639591	0.679646611254533	0.0129	0.0305	0.0197	0.0197	TRUE	0.1705
CNAG_02324	2031	1061	1126	904	506	1354	1189	1066	1057	1061	930	1109	1068.53	1104	1033	0.937	-0.094	0.5304186528656	0.793329374220393	0.0049	0.0327	0.0151	0.0151	TRUE	0.0873
CNAG_02325	2019	1052	1000	1115	779	1476	1182	1057	938	1308	1431	1209	1187.66	1059	1316	1.24	0.311	0.0544008792983494	0.299956489050053	0.0089	0.0323	0.0179	0.0179	TRUE	0.127
CNAG_02326	14755	7639	7282	7767	5457	8786	8641	7672	6833	9115	10025	7197	8247.2	7715	8779	1.137	0.186	0.310576601202477	0.634229408675701	0.0202	0.0288	0.0241	0.0241	TRUE	0.3043
CNAG_02327	5500	3280	3533	2641	1464	3706	3221	3294	3315	3099	2690	3036	3109.16	3277	2942	0.898	-0.155	0.221295380411685	0.550436698063345	0.0024	0.0298	0.0112	0.0112	TRUE	0.0665
CNAG_02328	3074	2439	2897	1323	408	2374	1800	2450	2718	1553	750	1945	1869.16	2323	1416	0.61	-0.712	0.0304260321064124	0.218479647136359	0.1294	0.0308	0.0774	0.0774	TRUE	0.9108
CNAG_02330	56990	29944	30656	19102	8792	30281	33376	30073	28766	22417	16152	24804	25931.42	30738	21124	0.687	-0.541	0.00566726617231589	0.0917106487515756	0.0253	0.0284	0.0275	0.0275	TRUE	0.5178
CNAG_02331	108122	58952	66064	36461	16894	51702	63322	59206	61991	42788	31036	42351	50115.78	61506	38725	0.63	-0.667	9.63019503380611e-05	0.00633905106091258	0.0154	0.0283	0.0211	0.0211	TRUE	0.3689
CNAG_02332	2938	1571	1803	1681	1174	2160	1721	1578	1692	1973	2157	1769	1814.85	1664	1966	1.18	0.239	0.0941213048050833	0.388722206455664	0.0051	0.0309	0.0142	0.0142	TRUE	0.0941
CNAG_02333	379	293	398	173	110	368	222	294	373	203	202	301	266.04	296	235	0.799	-0.323	0.248090501268646	0.578657355954867	0.0563	0.0463	0.0523	0.0523	TRUE	0.2001
CNAG_02334	163	87	157	52	35	163	95	87	147	61	64	134	98.17	110	86	0.794	-0.333	0.402639086696121	0.704313306502257	0.1283	0.0772	0.1028	0.1028	TRUE	2.3264
CNAG_02335	59012	31800	20560	43355	36224	26704	34561	31937	19292	50879	66547	21874	37515.03	28597	46433	1.624	0.699	0.0611120733614637	0.316334675374015	0.1598	0.0283	0.1005	0.1005	TRUE	0.2949
CNAG_02336	1055	808	1143	710	449	1101	618	811	1073	833	825	902	843.64	834	853	1.025	0.035	0.877593261369782	0.956712797561582	0.0381	0.0339	0.0362	0.0362	TRUE	0.2865
CNAG_02337	1919	1267	1363	1242	665	1630	1124	1272	1279	1458	1222	1335	1281.62	1225	1338	1.094	0.129	0.382168093861632	0.686783923249794	0.0053	0.032	0.015	0.015	TRUE	0.0721
CNAG_02338	29178	14815	17519	9711	4448	14128	17088	14879	16439	11396	8171	11573	13257.74	16135	10380	0.643	-0.636	0.00049320989674031	0.0215694876074444	0.0194	0.0286	0.0239	0.0239	TRUE	0.4215
CNAG_02339	7	5	7	1	1	3	4	5	7	1	2	2	3.53	5	2	0.358	-1.48	0.203062767678516	NA	0	1.391	0.571	0.571	TRUE	0.1253
CNAG_02340	1571	1300	1474	975	733	1302	920	1306	1383	1144	1347	1067	1194.35	1203	1186	0.985	-0.021	0.919485195604053	0.972774572032231	0.0297	0.0322	0.0308	0.0308	TRUE	0.5165
CNAG_02341	6669	4182	3832	3104	1868	4355	3906	4200	3596	3643	3432	3567	3723.87	3901	3547	0.91	-0.137	0.287599622443349	0.61251620723842	0.0031	0.0295	0.0116	0.0116	TRUE	0.0566
CNAG_02342	1130	711	684	630	423	1041	662	714	642	739	777	853	731.14	673	790	1.176	0.234	0.11257162152268	0.413250241477074	0.003	0.0348	0.0142	0.0142	TRUE	0.0608
CNAG_02343	1559	855	946	980	589	1338	913	859	888	1150	1082	1096	997.92	887	1109	1.251	0.323	0.0113540884460975	0.133364761058921	0	0.033	0.0107	0.0107	TRUE	0.0123
CNAG_02344	1029	679	611	693	521	822	603	682	573	813	957	673	716.94	619	814	1.312	0.392	0.0398828791379488	0.251384188840871	0.0172	0.0349	0.0248	0.0248	TRUE	0.1482
CNAG_02345	1953	1120	1129	912	576	1548	1144	1125	1059	1070	1058	1268	1120.74	1109	1132	1.022	0.031	0.832101282725183	0.940742293219197	0.0052	0.0325	0.0149	0.0149	TRUE	0.1354
CNAG_02347	1277	767	962	733	474	1236	748	770	903	860	871	1012	860.72	807	914	1.135	0.183	0.260834657849102	0.588878632445684	0.0079	0.0338	0.0179	0.0179	TRUE	0.1278
CNAG_02348	1830	953	831	992	620	1197	1072	957	780	1164	1139	981	1015.38	936	1095	1.167	0.223	0.220469019629436	0.54968381090866	0.015	0.0329	0.0229	0.0229	TRUE	0.2551
CNAG_02349	675	427	372	340	251	486	395	429	349	399	461	398	405.24	391	419	1.069	0.097	0.5792284690109	0.822226272706668	0.0058	0.0401	0.0194	0.0194	TRUE	0.0995
CNAG_02350	1246	684	864	687	383	1058	730	687	811	806	704	867	767.31	743	792	1.069	0.097	0.550774057461466	0.807692318992067	0.007	0.0345	0.0176	0.0176	TRUE	0.1068
CNAG_02351	6648	4035	3361	3287	2402	3821	3893	4052	3154	3857	4413	3130	3749.94	3700	3800	1.026	0.038	0.843032158800039	0.944704604169143	0.0231	0.0295	0.0258	0.0258	TRUE	0.262
CNAG_02353	471	262	334	166	101	349	276	263	313	195	186	286	253.1	284	222	0.788	-0.345	0.148611649041032	0.458620289573218	0.0294	0.0472	0.0367	0.0367	TRUE	0.73
CNAG_02354	7122	3109	3755	2155	1003	3416	4171	3122	3523	2529	1843	2798	2997.78	3605	2390	0.663	-0.592	0.00480385136425968	0.0855128767211641	0.0315	0.0298	0.0314	0.0314	TRUE	0.4784
CNAG_02355	2726	1410	1156	1425	1239	1461	1596	1416	1085	1672	2276	1197	1540.42	1366	1715	1.254	0.326	0.220215797092209	0.549463800091345	0.0668	0.0313	0.0504	0.0504	TRUE	0.2054
CNAG_02356	1631	587	746	707	390	1005	955	590	700	830	716	823	769.02	748	790	1.055	0.077	0.725334497475813	0.893049864215891	0.0327	0.0345	0.0334	0.0334	TRUE	0.6945
CNAG_02357	3770	1728	1528	1605	1153	2008	2208	1735	1434	1884	2118	1645	1837.28	1792	1882	1.049	0.069	0.741826619042112	0.900707379174312	0.0308	0.0308	0.0308	0.0308	TRUE	0.3694
CNAG_02358	1955	1330	1252	938	623	1149	1145	1336	1175	1101	1145	941	1140.33	1219	1062	0.871	-0.2	0.203579489843676	0.531420704273047	0.0073	0.0324	0.0169	0.0169	TRUE	0.122
CNAG_02359	75393	23072	25743	26234	13724	51485	44154	23171	24156	30787	25212	42173	31608.98	30494	32724	1.073	0.102	0.731705758465579	0.895179396015083	0.0875	0.0284	0.0636	0.0636	TRUE	1.1865
CNAG_02360	3591	1809	1942	2273	1663	2722	2103	1817	1822	2667	3055	2230	2282.4	1914	2651	1.383	0.468	0.00697789668325983	0.102187775969298	0.0151	0.0303	0.0212	0.0212	TRUE	0.1621
CNAG_02361	5444	2608	2491	3773	1981	4980	3188	2619	2337	4428	3639	4079	3381.89	2715	4049	1.491	0.576	0.00103428451415585	0.0353150086785301	0.017	0.0296	0.0219	0.0219	TRUE	0.2845
CNAG_02362	5856	2779	2143	2808	2488	2594	3430	2791	2011	3295	4571	2125	3037.05	2744	3330	1.213	0.278	0.358946826711806	0.671405436761922	0.0976	0.0298	0.066	0.066	TRUE	0.1714
CNAG_02363	548	383	419	310	228	395	321	385	393	364	419	324	367.5	366	369	1.004	0.006	0.975930303322485	0.990815739132931	0.0117	0.0413	0.0237	0.0237	TRUE	0.1482
CNAG_02364	1517	1234	1191	787	628	1028	888	1239	1118	924	1154	842	1027.45	1082	973	0.899	-0.154	0.450258305642782	0.737721139730347	0.0242	0.0329	0.0291	0.0291	TRUE	0.3042
CNAG_02365	2396	1523	927	1211	873	1207	1403	1530	870	1421	1604	989	1302.71	1268	1338	1.054	0.076	0.779050326457787	0.914864942653872	0.0717	0.0319	0.0524	0.0524	TRUE	0.904
CNAG_02366	3313	2059	1964	2149	1431	2271	1940	2068	1843	2522	2629	1860	2143.69	1950	2337	1.197	0.26	0.151689114383014	0.461426867715838	0.0168	0.0305	0.0232	0.0232	TRUE	0.3904
CNAG_02367	8667	5651	6912	5493	3574	7654	5076	5675	6486	6446	6566	6270	6086.47	5746	6427	1.119	0.162	0.266553480778853	0.593218534253391	0.0076	0.029	0.0151	0.0151	TRUE	0.155
CNAG_02368	1879	999	1079	907	516	1318	1100	1003	1012	1064	948	1080	1034.7	1038	1031	0.993	-0.01	0.94409868390638	0.980318393514188	0.0026	0.0329	0.0131	0.0131	TRUE	0.0556
CNAG_02371	294	171	263	154	99	306	172	172	247	181	182	251	200.66	197	205	1.045	0.063	0.807747236876831	0.929636911243819	0.0363	0.0522	0.0434	0.0434	TRUE	0.5333
CNAG_02372	5837	3680	3471	3125	2193	3893	3418	3696	3257	3667	4029	3189	3542.72	3457	3628	1.049	0.069	0.647605439772838	0.857164331042615	0.0076	0.0296	0.0161	0.0161	TRUE	0.1375
CNAG_02373	5029	3215	2415	2512	1795	2986	2945	3229	2266	2948	3298	2446	2855.28	2813	2897	1.029	0.041	0.835327847558842	0.940864280163294	0.0271	0.0299	0.0283	0.0283	TRUE	0.3511
CNAG_02374	1714	993	927	873	504	1142	1004	997	870	1024	926	935	959.47	957	962	1.005	0.007	0.959168718652971	0.98452317703661	0.0038	0.0332	0.0141	0.0141	TRUE	0.0753
CNAG_02375	2403	1975	2068	1441	957	2420	1407	1984	1941	1691	1758	1982	1793.81	1777	1810	1.02	0.028	0.880535108147967	0.957518652928891	0.0208	0.0309	0.0249	0.0249	TRUE	0.4054
CNAG_02376	2702	1296	1435	1150	646	1731	1582	1302	1347	1350	1187	1418	1364.14	1410	1318	0.935	-0.097	0.543110921308217	0.802908829023609	0.0085	0.0317	0.0174	0.0174	TRUE	0.1396
CNAG_02377	5543	2772	2579	2552	1601	3258	3246	2784	2420	2995	2941	2669	2842.51	2817	2868	1.018	0.025	0.877326705302638	0.956712797561582	0.0125	0.0299	0.019	0.019	TRUE	0.2178
CNAG_02378	5123	2824	3615	2023	840	3247	3000	2836	3392	2374	1543	2660	2634.26	3076	2192	0.713	-0.487	0.0314428150055557	0.222574693803185	0.0387	0.03	0.0365	0.0365	TRUE	0.7984
CNAG_02381	7	7	11	6	3	17	4	7	10	7	6	14	7.99	7	9	1.296	0.374	0.646903325325429	NA	0.124	0.6298	0.3544	0.3544	TRUE	0.5329
CNAG_02382	2697	1981	3107	1157	498	2161	1580	1990	2915	1358	915	1770	1754.55	2162	1348	0.624	-0.68	0.0237183244008864	0.195106111114785	0.0996	0.0309	0.0644	0.0644	TRUE	0.4055
CNAG_02383	922	586	743	454	310	797	540	589	697	533	569	653	596.81	609	585	0.964	-0.054	0.768230715955552	0.9110132346682	0.0128	0.0363	0.022	0.022	TRUE	0.1915
CNAG_02384	284	143	200	161	106	225	166	144	188	189	195	184	177.6	166	189	1.139	0.188	0.367091178947674	0.676514234093095	0.0032	0.0553	0.0254	0.0254	TRUE	0.1385
CNAG_02385	829	623	663	460	239	711	486	626	622	540	439	582	549.1	578	520	0.905	-0.144	0.465039425056198	0.747175825109165	0.0185	0.037	0.0262	0.0262	TRUE	0.2376
CNAG_02386	768	490	531	418	213	875	450	492	498	491	391	717	506.46	480	533	1.115	0.157	0.525565443541535	0.7899565341367	0.0456	0.0377	0.0421	0.0421	TRUE	0.5767
CNAG_02387	3661	2073	2001	1508	950	2155	2144	2082	1878	1770	1745	1765	1897.31	2035	1760	0.865	-0.209	0.101056161108902	0.39707297764944	0.0021	0.0307	0.0112	0.0112	TRUE	0.055
CNAG_02388	996	598	678	442	248	736	583	601	636	519	456	603	566.21	607	526	0.87	-0.2	0.244339425767708	0.575045862601724	0.0082	0.0367	0.0195	0.0195	TRUE	0.1974
CNAG_02389	657	479	496	391	169	652	385	481	465	459	310	534	439.11	444	434	0.985	-0.022	0.926761883740501	0.975036647880646	0.04	0.0392	0.0396	0.0396	TRUE	0.4768
CNAG_02392	472	184	220	124	82	224	276	185	206	146	151	183	191.22	222	160	0.719	-0.476	0.0554544487050418	0.301855630845432	0.0277	0.0533	0.0388	0.0388	TRUE	0.5256
CNAG_02393	3823	2338	2337	2021	1132	3012	2239	2348	2193	2372	2080	2467	2283.09	2260	2306	1.022	0.031	0.820816678658734	0.935209581234121	0.0038	0.0303	0.0128	0.0128	TRUE	0.0871
CNAG_02394	1645	1346	1588	995	646	1191	963	1352	1490	1168	1187	976	1189.22	1268	1110	0.875	-0.193	0.361107940397962	0.672012299458171	0.0303	0.0323	0.0311	0.0311	TRUE	0.5403
CNAG_02395	5187	3521	2768	2417	1702	3177	3038	3536	2597	2836	3127	2602	2956.15	3057	2855	0.934	-0.099	0.566185414801756	0.81476084595655	0.0143	0.0298	0.0212	0.0212	TRUE	0.2026
CNAG_02396	2296	832	957	934	496	1195	1345	836	898	1096	911	979	1010.73	1026	995	0.969	-0.045	0.842676734635218	0.944608664088108	0.0377	0.033	0.0356	0.0356	TRUE	0.8951
CNAG_02397	1090	660	649	531	356	851	638	663	609	623	654	697	647.41	637	658	1.034	0.049	0.732509992892392	0.895493860107931	0.0011	0.0356	0.0132	0.0132	TRUE	0.0339
CNAG_02398	9055	5445	3629	4108	3023	6696	5303	5468	3405	4821	5554	5485	5006.04	4725	5287	1.119	0.162	0.450215511457528	0.737721139730347	0.0357	0.0292	0.0328	0.0328	TRUE	0.7276
CNAG_02399	12224	7355	6672	6074	4063	7405	7159	7387	6261	7128	7464	6066	6910.72	6936	6886	0.993	-0.011	0.943394661606959	0.980318393514188	0.0094	0.0289	0.0164	0.0164	TRUE	0.1331
CNAG_02400	6596	2971	3146	3016	1843	4100	3863	2984	2952	3539	3386	3358	3347.08	3266	3428	1.049	0.069	0.670167428448838	0.867505219868179	0.0121	0.0296	0.0187	0.0187	TRUE	0.3125
CNAG_02401	2403	1672	1458	1435	959	1895	1407	1679	1368	1684	1762	1552	1575.45	1485	1666	1.122	0.166	0.279054587454347	0.605218594054349	0.0076	0.0313	0.0162	0.0162	TRUE	0.1568
CNAG_02402	2955	1816	1696	1877	1187	2263	1731	1824	1591	2203	2181	1854	1897.16	1715	2079	1.211	0.276	0.059657926348403	0.312738801095693	0.0059	0.0307	0.015	0.015	TRUE	0.1108
CNAG_02403	4842	2608	3008	2136	1378	2818	2836	2619	2823	2507	2532	2308	2604.01	2759	2449	0.887	-0.173	0.162970501327838	0.476449931766597	0.0016	0.0301	0.0107	0.0107	TRUE	0.0311
