Id	WT30_a	WT30_b	WT30_c	WTST30_a	WTST30_b	WTST30_c	norm.WT30_a	norm.WT30_b	norm.WT30_c	norm.WTST30_a	norm.WTST30_b	norm.WTST30_c	baseMean	WT	WTST30	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
CNAG_02701	11899	6949	11101	127	113	112	4576	4622	6862	209	214	229	2785.28	5353	217	0.041	-4.624	7.32182533184204e-126	3.10125064211834e-123	0.0274	0.016	0.0227	0.0227	TRUE	0.7418
CNAG_02331	108122	58952	66064	4403	4245	3837	41585	39209	40834	7247	8025	7850	24125.19	40543	7707	0.19	-2.395	6.30484032580269e-125	2.51340605223323e-122	0.0017	0.0145	0.0072	0.0072	TRUE	0.0334
CNAG_06150	104821	58435	65984	5282	4638	4361	40315	38865	40785	8694	8768	8922	24391.68	39988	8795	0.22	-2.185	1.30229429105048e-123	4.90313800580505e-121	3e-04	0.0145	0.006	0.006	TRUE	0.0074
CNAG_01628	53286	29274	31545	2117	1963	1957	20494	19470	19498	3484	3711	4004	11777.03	19821	3733	0.188	-2.409	6.55957318640423e-113	2.22271137421307e-110	0.0026	0.0147	0.0079	0.0079	TRUE	0.0485
CNAG_01951	74577	41966	42873	3835	3393	3297	28683	27912	26500	6312	6415	6746	17094.51	27698	6491	0.234	-2.093	2.32643265408809e-99	6.06393619105961e-97	0.0013	0.0146	0.0069	0.0069	TRUE	0.0175
CNAG_04114	73681	40495	48326	3268	3105	2438	28338	26933	29871	5379	5870	4988	16896.56	28381	5412	0.191	-2.39	9.129049989852e-99	2.29139154745285e-96	0.0045	0.0146	0.0091	0.0091	TRUE	0.0663
CNAG_02928	97025	53773	54728	4500	4179	4041	37317	35765	33828	7407	7901	8268	21747.33	35637	7859	0.22	-2.181	7.86310966394004e-96	1.83752738594902e-93	0.0026	0.0145	0.0078	0.0078	TRUE	0.0309
CNAG_06811	54492	29809	35826	2286	2056	2160	20958	19826	22144	3763	3887	4419	12499.54	20976	4023	0.192	-2.383	5.43478424004509e-94	1.18811396112212e-91	0.0051	0.0147	0.0094	0.0094	TRUE	0.0895
CNAG_04021	45314	25496	28483	2259	2205	2037	17428	16957	17605	3718	4169	4168	10674.26	17330	4018	0.232	-2.109	8.64907941283064e-91	1.83171284939854e-88	0.002	0.0147	0.0076	0.0076	TRUE	0.0521
CNAG_01170	83369	49301	52474	4511	4169	4133	32064	32790	32434	7425	7882	8456	20175.27	32429	7921	0.244	-2.034	4.30860794655792e-88	8.34269601537801e-86	0.0021	0.0145	0.0074	0.0074	TRUE	0.0425
CNAG_01990	115067	65130	86064	5272	4743	4475	44256	43318	53197	8677	8967	9156	27928.41	46924	8933	0.19	-2.393	7.83924656637664e-87	1.43585335081985e-84	0.007	0.0145	0.0105	0.0105	TRUE	0.1675
CNAG_02285	38491	23546	26155	1706	1529	1688	14804	15661	16167	2808	2891	3454	9297.21	15544	3051	0.196	-2.35	8.11201117616884e-81	1.27849069164875e-78	0.0073	0.0148	0.0107	0.0107	TRUE	0.1601
CNAG_03747	83716	42201	47850	3594	3451	3410	32198	28068	29576	5915	6524	6977	18209.79	29947	6472	0.216	-2.21	9.08491689483744e-79	1.3099676977939e-76	0.0057	0.0146	0.0098	0.0098	TRUE	0.0691
CNAG_03944	20189	11754	12488	1226	1108	1080	7765	7818	7719	2018	2095	2210	4937.28	7767	2108	0.271	-1.882	1.83412980442306e-76	2.48597953691501e-74	0	0.0152	0.007	0.007	TRUE	0.0214
CNAG_01683	40219	27433	26221	2358	1928	1948	15469	18246	16207	3881	3645	3986	10238.89	16641	3837	0.231	-2.117	2.02080751249365e-75	2.63365625234028e-73	0.0045	0.0148	0.0093	0.0093	TRUE	0.0871
CNAG_01152	95077	49054	54138	4670	4700	4054	36568	32626	33463	7686	8886	8294	21253.8	34219	8289	0.242	-2.046	2.67473002455089e-74	3.42012176912856e-72	0.0043	0.0145	0.0089	0.0089	TRUE	0.0494
CNAG_01727	177469	114044	112240	12081	10880	9554	68256	75851	69376	19884	20569	19547	45580.68	71161	20000	0.281	-1.831	3.03061157805939e-74	3.80341753046453e-72	0.002	0.0144	0.0072	0.0072	TRUE	0.0407
CNAG_03198	130444	67255	85190	6482	6427	5628	50170	44732	52656	10669	12151	11515	30315.33	49186	11445	0.233	-2.104	4.21376869937122e-73	5.00994920625241e-71	0.0054	0.0145	0.0097	0.0097	TRUE	0.0768
CNAG_02754	78317	43578	49600	3143	3021	3313	30121	28984	30658	5173	5711	6778	17904.35	29921	5887	0.197	-2.346	4.62803988890832e-73	5.40762522881581e-71	0.0099	0.0146	0.012	0.012	TRUE	0.2124
CNAG_03577	94866	48958	51969	5150	4727	4442	36486	32562	32122	8477	8937	9088	21278.68	33723	8834	0.262	-1.933	5.67569548705003e-73	6.51935395182001e-71	0.0031	0.0145	0.0081	0.0081	TRUE	0.0629
CNAG_05800	51850	26211	34268	2628	2469	2190	19942	17433	21181	4325	4668	4481	12005.02	19519	4491	0.23	-2.12	7.87274771566443e-72	8.89226854484297e-70	0.0053	0.0147	0.0099	0.0099	TRUE	0.1069
CNAG_00370	63354	40156	41100	3796	3747	3352	24367	26708	25404	6248	7084	6858	16111.4	25493	6730	0.264	-1.922	8.55932898490995e-72	9.50927418536635e-70	0.003	0.0146	0.0081	0.0081	TRUE	0.048
CNAG_04883	61956	32028	39041	3474	3250	3118	23829	21302	24131	5718	6144	6379	14583.96	23087	6080	0.263	-1.925	7.55438818227562e-68	7.41972300163506e-66	0.0036	0.0146	0.0087	0.0087	TRUE	0.056
CNAG_04726	88026	48943	50294	3762	3647	3908	33856	32552	31087	6192	6895	7996	19762.86	32498	7028	0.216	-2.21	6.70232661933095e-67	6.39741795763463e-65	0.0091	0.0145	0.0116	0.0116	TRUE	0.1765
CNAG_03000	69652	41074	52373	3655	3621	3367	26789	27318	32372	6016	6846	6889	17704.92	28826	6584	0.228	-2.131	7.04276235199412e-64	6.53819184376222e-62	0.0084	0.0146	0.0113	0.0113	TRUE	0.1417
CNAG_00655	77668	36102	47387	2950	2645	2959	29872	24012	29290	4855	5001	6054	16513.92	27725	5303	0.191	-2.386	3.53249189903555e-63	3.14996021049525e-61	0.0142	0.0146	0.0144	0.0144	TRUE	0.1857
CNAG_00034	71684	42200	43612	3804	3684	3800	27570	28067	26957	6261	6965	7775	17265.84	27531	7000	0.254	-1.976	6.44015941242617e-63	5.66817666727431e-61	0.0059	0.0146	0.0099	0.0099	TRUE	0.1138
CNAG_03303	42830	26096	30289	3082	2777	2592	16473	17357	18722	5073	5250	5303	11362.84	17517	5209	0.297	-1.75	1.12894957147625e-62	9.80883493063402e-61	0.0022	0.0147	0.0077	0.0077	TRUE	0.0443
CNAG_00697	11210	7384	7383	714	538	567	4311	4911	4563	1175	1017	1160	2856.4	4595	1117	0.243	-2.04	1.10067643793926e-61	9.44213192394219e-60	0.0044	0.0159	0.01	0.01	TRUE	0.0724
CNAG_00821	45084	26436	33302	2685	2478	2447	17340	17583	20584	4419	4685	5006	11602.85	18502	4703	0.254	-1.976	9.24104032109982e-60	7.5453650910956e-58	0.0065	0.0147	0.0104	0.0104	TRUE	0.1186
CNAG_05140	11160	6322	7083	784	720	654	4292	4205	4378	1290	1361	1338	2810.79	4292	1330	0.31	-1.691	1.01644832629852e-58	8.00984919456402e-57	0	0.016	0.0071	0.0071	TRUE	0.0082
CNAG_00672	83839	62488	72625	4254	3881	3969	32245	41561	44890	7002	7337	8120	23525.92	39565	7486	0.189	-2.402	2.03302584882545e-58	1.58365703189541e-56	0.0165	0.0145	0.0159	0.0159	TRUE	0.3146
CNAG_02330	56990	29944	30656	2428	2266	2531	21919	19916	18949	3996	4284	5178	12373.66	20261	4486	0.221	-2.176	1.05632346122533e-57	8.04348774912814e-56	0.012	0.0147	0.0131	0.0131	TRUE	0.2202
CNAG_05131	14295	7504	7030	650	566	583	5498	4991	4345	1070	1070	1193	3027.82	4945	1111	0.225	-2.155	6.29524504471714e-57	4.63726909435305e-55	0.008	0.0158	0.0123	0.0123	TRUE	0.0967
CNAG_00640	172005	85699	92030	6601	6322	7109	66155	56999	56884	10865	11952	14545	36233.19	60013	12454	0.207	-2.269	7.74567934451428e-57	5.64435149653476e-55	0.0154	0.0144	0.0146	0.0146	TRUE	0.263
CNAG_01224	117434	55821	69738	6158	6118	5334	45166	37127	43105	10136	11566	10913	26335.58	41799	10872	0.26	-1.943	1.02434976291183e-56	7.38512589707818e-55	0.0071	0.0145	0.0107	0.0107	TRUE	0.1171
CNAG_06443	71582	41609	42009	5304	4699	4649	27531	27674	25966	8730	8884	9512	18049.45	27057	9042	0.334	-1.581	1.19743022891166e-56	8.54208911719404e-55	0.0016	0.0146	0.0071	0.0071	TRUE	0.0251
CNAG_06231	68376	31877	38189	3608	3451	2990	26298	21202	23605	5938	6524	6117	14947.43	23702	6193	0.261	-1.936	1.26036537132248e-56	8.89739179317963e-55	0.0068	0.0146	0.0106	0.0106	TRUE	0.0855
CNAG_01884	138365	71276	73298	7220	7027	6834	53216	47406	45306	11884	13285	13982	30846.47	48643	13050	0.268	-1.898	1.03981629198789e-55	6.908661775296e-54	0.0068	0.0144	0.0104	0.0104	TRUE	0.0829
CNAG_04004	150872	94763	99390	8619	8277	8755	58027	63027	61433	14186	15648	17912	38372.35	60829	15915	0.262	-1.934	1.58659815217055e-55	1.043919968666e-53	0.0078	0.0144	0.0109	0.0109	TRUE	0.147
CNAG_04799	75566	35757	46157	3800	3836	3412	29063	23782	28530	6255	7252	6981	16977.14	27125	6829	0.252	-1.99	1.30553118787997e-54	8.34677817005899e-53	0.0085	0.0146	0.0116	0.0116	TRUE	0.1423
CNAG_04011	46899	23458	29112	2267	2232	2291	18038	15602	17994	3731	4220	4687	10712.06	17211	4213	0.245	-2.031	2.66494444897956e-54	1.68788117109668e-52	0.0095	0.0147	0.0121	0.0121	TRUE	0.1217
CNAG_00005	1313	808	902	8	14	9	505	537	558	13	26	18	276.33	533	19	0.036	-4.801	1.37655375972135e-53	8.55862828406565e-52	0.0018	0.0313	0.0211	0.0211	TRUE	0.3834
CNAG_05555	107795	51201	62839	5506	5366	5212	41459	34054	38841	9062	10145	10664	24037.45	38118	9957	0.261	-1.937	1.65934216788879e-53	1.02230562470749e-51	0.0081	0.0145	0.0113	0.0113	TRUE	0.1065
CNAG_07752	7266	4802	4630	437	391	402	2795	3194	2862	719	739	822	1855.2	2950	760	0.258	-1.957	4.54569848799348e-53	2.75055345117248e-51	0.004	0.0168	0.0104	0.0104	TRUE	0.0635
CNAG_05762	73330	30805	40412	2220	2096	2446	28203	20489	24979	3654	3963	5004	14381.95	24557	4207	0.171	-2.546	8.3898358565088e-53	4.98753663154036e-51	0.0264	0.0146	0.0197	0.0197	TRUE	0.1307
CNAG_05814	79175	37041	42931	3641	3797	3410	30451	24636	26536	5993	7178	6977	16961.89	27208	6716	0.247	-2.019	1.08326329455935e-52	6.38371769324234e-51	0.0103	0.0146	0.0124	0.0124	TRUE	0.1333
CNAG_05465	81687	46790	48016	5341	5444	4843	31418	31120	29679	8791	10292	9909	20201.39	30739	9664	0.314	-1.67	1.40539645102003e-52	8.21066530048515e-51	0.0036	0.0145	0.0085	0.0085	TRUE	0.0764
CNAG_01428	63970	35574	35180	4122	3954	3712	24603	23660	21745	6784	7475	7595	15310.52	23336	7285	0.312	-1.68	1.62170007574489e-52	9.39338582335308e-51	0.0036	0.0146	0.0086	0.0086	TRUE	0.0441
CNAG_00447	15563	9520	10328	1178	1090	1041	5986	6332	6384	1939	2061	2130	4138.45	6234	2043	0.328	-1.61	3.90026748316355e-52	2.24000955367792e-50	0.0012	0.0154	0.0076	0.0076	TRUE	0.0242
CNAG_01907	3377	2075	2444	190	143	152	1299	1380	1511	313	270	311	847.27	1397	298	0.214	-2.227	4.41687984679558e-51	2.45354055096178e-49	0.0046	0.0198	0.0125	0.0125	TRUE	0.0694
CNAG_01486	87111	41288	48658	4218	4158	4179	33504	27461	30076	6943	7861	8550	19065.62	30347	7785	0.256	-1.963	3.28227588001518e-50	1.79386964829539e-48	0.0102	0.0145	0.0124	0.0124	TRUE	0.1093
CNAG_02674	2422	1602	1846	120	101	88	932	1065	1141	198	191	180	617.76	1046	190	0.182	-2.462	7.16350489922998e-50	3.8564800507498e-48	0.0071	0.0219	0.0147	0.0147	TRUE	0.1127
CNAG_00656	118261	58744	64238	6149	6121	6026	45484	39071	39706	10121	11572	12329	26380.46	41420	11341	0.274	-1.869	9.17184103707818e-50	4.85605989908428e-48	0.0085	0.0145	0.0114	0.0114	TRUE	0.1082
CNAG_01148	17945	9777	11109	1302	1245	1162	6902	6503	6867	2143	2354	2377	4524.2	6757	2291	0.339	-1.561	3.0606248632547e-48	1.58334768689138e-46	0.0017	0.0153	0.0078	0.0078	TRUE	0.0391
CNAG_00779	59848	28851	31367	2375	2411	2602	23018	19189	19388	3909	4558	5324	12564.31	20532	4597	0.224	-2.16	6.54726511745747e-48	3.33615155646686e-46	0.0172	0.0147	0.0157	0.0157	TRUE	0.2315
CNAG_02144	130916	64213	63460	5898	5687	5839	50352	42708	39225	9708	10752	11946	27448.39	44095	10802	0.245	-2.029	7.21802853602661e-48	3.62345032508536e-46	0.0136	0.0145	0.014	0.014	TRUE	0.1888
CNAG_01019	41449	18488	19376	1345	1311	1465	15942	12296	11976	2214	2479	2997	7984.02	13405	2563	0.191	-2.387	8.42908347289284e-48	4.20028666880844e-46	0.0252	0.0149	0.0191	0.0191	TRUE	0.3357
CNAG_03739	90844	46118	45352	4272	3926	4312	34939	30673	28032	7031	7422	8822	19486.81	31215	7758	0.249	-2.009	3.41374100489536e-47	1.66438293454502e-45	0.0135	0.0145	0.0138	0.0138	TRUE	0.1748
CNAG_07347	59426	32431	31771	4456	3730	3610	22856	21570	19638	7334	7052	7386	14305.91	21355	7257	0.34	-1.557	3.76613319306899e-47	1.82307747495918e-45	0.003	0.0146	0.0083	0.0083	TRUE	0.0605
CNAG_04068	24322	16361	18128	1736	1642	1237	9354	10882	11205	2857	3104	2531	6655.61	10480	2831	0.27	-1.888	2.13749648684938e-46	9.92179019957414e-45	0.0093	0.015	0.0122	0.0122	TRUE	0.1083
CNAG_00232	56765	37205	45565	4166	3664	3594	21832	24745	28164	6857	6927	7353	15979.76	24914	7046	0.283	-1.822	4.17054521799791e-46	1.88425232949146e-44	0.0087	0.0146	0.0116	0.0116	TRUE	0.0942
CNAG_06447	66586	36343	33466	2769	2975	2986	25610	24172	20685	4558	5624	6109	14459.69	23489	5430	0.231	-2.113	4.55921269173336e-46	2.03274897446559e-44	0.0163	0.0146	0.0157	0.0157	TRUE	0.241
CNAG_07839	86842	40942	55148	4183	4266	4234	33400	27231	34087	6885	8065	8663	19721.79	31573	7871	0.249	-2.004	2.2069967411411e-45	9.58770315045722e-44	0.0136	0.0145	0.0144	0.0144	TRUE	0.1772
CNAG_00305	16025	11433	13064	1180	1057	943	6163	7604	8075	1942	1998	1929	4618.71	7281	1956	0.269	-1.896	2.43559789477295e-44	1.01264091612738e-42	0.009	0.0153	0.0128	0.0128	TRUE	0.221
CNAG_05525	57863	30499	32450	3188	3155	3301	22255	20285	20057	5247	5965	6754	13427.13	20866	5989	0.287	-1.801	5.18718722033599e-44	2.13051926013436e-42	0.0094	0.0146	0.0119	0.0119	TRUE	0.1516
CNAG_02850	36728	24334	22770	3192	2712	2426	14126	16185	14074	5254	5127	4964	9954.88	14795	5115	0.346	-1.532	1.1513948412228e-43	4.67245678980054e-42	0.0035	0.0148	0.0086	0.0086	TRUE	0.0826
CNAG_05144	11636	6623	7914	873	861	724	4475	4405	4892	1437	1628	1481	3052.98	4591	1515	0.33	-1.599	6.6976460294798e-43	2.66999689069321e-41	0.0032	0.0158	0.0091	0.0091	TRUE	0.0502
CNAG_05725	62494	34703	33018	4011	4027	3673	24036	23081	20409	6602	7613	7515	14875.89	22509	7243	0.322	-1.636	6.73408396039304e-42	2.60782211426192e-40	0.0063	0.0146	0.0103	0.0103	TRUE	0.0815
CNAG_02691	6098	3233	6060	225	201	154	2345	2150	3746	370	380	315	1551.13	2747	355	0.129	-2.95	1.34574248343053e-41	5.18187318761857e-40	0.0527	0.0173	0.0316	0.0316	TRUE	1.231
CNAG_00100	18454	9080	9763	1215	1122	1058	7098	6039	6035	2000	2121	2165	4242.82	6391	2095	0.328	-1.609	1.76278609543038e-40	6.49260943952809e-39	0.0049	0.0154	0.01	0.01	TRUE	0.1149
CNAG_06222	76985	35316	44733	3575	3772	3806	29609	23489	27650	5884	7131	7787	16924.98	26916	6934	0.258	-1.957	6.03660442722725e-40	2.18770418199567e-38	0.0163	0.0146	0.0156	0.0156	TRUE	0.2141
CNAG_04445	78480	32036	37570	3217	3189	3121	30184	21307	23222	5295	6029	6385	15403.82	24904	5903	0.237	-2.077	9.69300969909989e-40	3.47563633496296e-38	0.0219	0.0146	0.0177	0.0177	TRUE	0.4213
CNAG_06125	752451	442370	433314	62932	61662	52249	289400	294222	267833	103581	116575	106900	196418.47	283818	109019	0.384	-1.38	3.76051548400437e-39	1.32046701736257e-37	0.0031	0.0143	0.008	0.008	TRUE	0.045
CNAG_01626	2458	1483	1493	152	141	123	945	986	923	250	267	252	603.82	951	256	0.269	-1.894	3.80281626789403e-39	1.32843741482051e-37	0	0.0221	0.0112	0.0112	TRUE	0.0131
CNAG_00886	33813	23393	22358	2643	2394	1762	13005	15559	13820	4350	4526	3605	9144.05	14128	4160	0.295	-1.763	6.65470047706258e-39	2.3127643657976e-37	0.0109	0.0148	0.0129	0.0129	TRUE	0.1644
CNAG_04884	44613	32414	39594	2656	2552	2733	17159	21559	24473	4372	4825	5592	12996.39	21064	4930	0.234	-2.095	2.23277303185441e-38	7.56575141843867e-37	0.0229	0.0147	0.0187	0.0187	TRUE	0.1258
CNAG_03037	1957	1148	1405	114	79	81	753	764	868	188	149	166	481.23	795	168	0.211	-2.242	2.80437070445033e-38	9.4553334647064e-37	0.0053	0.0241	0.0158	0.0158	TRUE	0.1137
CNAG_00771	53770	46486	58655	3397	2897	2606	20680	30918	36255	5591	5477	5332	17375.54	29284	5467	0.187	-2.421	8.98572570986605e-38	2.98511093802756e-36	0.0366	0.0146	0.0254	0.0254	TRUE	0.1683
CNAG_03716	3422	2982	3357	204	140	132	1316	1983	2075	336	265	270	1040.83	1791	290	0.162	-2.623	4.23241808540886e-37	1.39917548121053e-35	0.0387	0.0188	0.0273	0.0273	TRUE	0.6594
CNAG_03283	61290	25350	27649	2146	2210	2375	23573	16860	17090	3532	4178	4859	11682.08	19174	4190	0.218	-2.195	4.04456081183526e-36	1.2990515934506e-34	0.0321	0.0147	0.0218	0.0218	TRUE	0.4932
CNAG_06605	104193	39787	42416	2916	3124	3264	40074	26462	26218	4800	5906	6678	18356.2	30918	5795	0.187	-2.416	8.16864495202577e-36	2.61126919056031e-34	0.046	0.0146	0.0268	0.0268	TRUE	0.822
CNAG_06633	80568	34936	46075	3834	3870	4032	30987	23236	28479	6310	7316	8249	17429.78	27567	7292	0.264	-1.919	8.33262554359538e-36	2.65118325394112e-34	0.019	0.0146	0.0169	0.0169	TRUE	0.2193
CNAG_01639	9712	6451	7040	846	791	741	3735	4291	4351	1392	1495	1516	2796.88	4126	1468	0.356	-1.491	6.53253933433538e-35	2.04013912759405e-33	0.0045	0.016	0.0098	0.0098	TRUE	0.0842
CNAG_06208	66436	34704	35305	4836	4813	4341	25552	23082	21822	7960	9099	8882	16066.05	23485	8647	0.368	-1.442	1.0459357482791e-34	3.20737853669116e-33	0.0056	0.0146	0.0098	0.0098	TRUE	0.0726
CNAG_04762	90998	42347	45443	5872	5754	4952	34999	28165	28089	9665	10878	10132	20321.17	30418	10225	0.336	-1.573	1.88561570385269e-33	5.65434408186268e-32	0.0102	0.0145	0.0122	0.0122	TRUE	0.2127
CNAG_07990	2012	1274	1686	124	82	80	774	847	1042	204	155	164	531.02	888	174	0.197	-2.344	1.99269606528027e-33	5.94911948652176e-32	0.0183	0.0231	0.0217	0.0217	TRUE	0.2786
CNAG_00116	73099	30459	32236	2937	3142	2959	28115	20258	19925	4834	5940	6054	14187.73	22766	5609	0.246	-2.021	2.18712444475551e-33	6.50093963250354e-32	0.0278	0.0146	0.0201	0.0201	TRUE	0.5174
CNAG_04275	5247	3415	2709	296	259	282	2018	2271	1674	487	490	577	1252.94	1988	518	0.26	-1.942	4.78464556770789e-33	1.40370316070807e-31	0.0144	0.018	0.017	0.017	TRUE	0.1121
CNAG_00079	2173	1302	1327	152	131	103	836	866	820	250	248	211	538.42	841	236	0.282	-1.828	7.10478034127726e-33	2.0664848228685e-31	0	0.023	0.0126	0.0126	TRUE	0.0859
CNAG_04245	42437	26407	26448	3720	2404	2273	16322	17563	16348	6123	4545	4650	10925.15	16744	5106	0.305	-1.713	7.20415747645066e-33	2.08643483837206e-31	0.0156	0.0147	0.0146	0.0146	TRUE	0.3696
CNAG_00788	25332	13035	14281	2214	1987	1891	9743	8670	8827	3644	3757	3869	6418.2	9080	3757	0.414	-1.274	8.22060366203048e-33	2.37068217096087e-31	0.0022	0.015	0.0079	0.0079	TRUE	0.05
CNAG_01976	54472	21379	22812	1728	1784	1979	20950	14219	14100	2844	3373	4049	9922.62	16423	3422	0.208	-2.263	2.57183633973341e-32	7.2926087340474e-31	0.0438	0.0148	0.0261	0.0261	TRUE	0.7122
CNAG_03015	26133	15826	18990	1720	1563	1879	10051	10526	11738	2831	2955	3844	6990.84	10772	3210	0.298	-1.747	1.1144688678778e-31	3.08275735412564e-30	0.0178	0.015	0.0157	0.0157	TRUE	0.3594
CNAG_00700	22066	10012	11222	1472	1381	1236	8487	6659	6936	2423	2611	2529	4940.77	7361	2521	0.342	-1.546	2.20803185087744e-31	6.05823151959369e-30	0.0093	0.0152	0.0123	0.0123	TRUE	0.2195
