Id	WT30_a	WT30_b	WT30_c	SDS_a	SDS_b	SDS_c	norm.WT30_a	norm.WT30_b	norm.WT30_c	norm.SDS_a	norm.SDS_b	norm.SDS_c	baseMean	WT	SDS	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
CNAG_05458	1059	538	427	1233	1531	1058	751	655	483	1356	1218	1257	953.34	630	1277	2.025	1.018	1.72383844964775e-08	6.31949857595193e-07	0.023	0.0201	0.0223	0.0223	TRUE	0.4835
CNAG_01418	3583	1739	1491	3773	5929	3144	2541	2116	1687	4150	4717	3736	3157.73	2115	4201	1.986	0.99	1.99690959111247e-08	7.20374513134295e-07	0.0267	0.0163	0.0221	0.0221	TRUE	0.3801
CNAG_04576	573	340	421	650	888	612	406	414	476	715	706	727	574.16	432	716	1.659	0.731	2.22280236532442e-08	7.89269405320955e-07	0.0013	0.0238	0.0104	0.0104	TRUE	0.0909
CNAG_05256	3387	2107	2176	3130	4585	3327	2402	2563	2462	3443	3648	3953	3078.52	2476	3681	1.487	0.573	2.50228818802126e-08	8.79301476225915e-07	0.0025	0.0163	0.0073	0.0073	TRUE	0.0503
CNAG_03907	535	238	304	523	849	543	379	290	344	575	675	645	484.8	338	632	1.867	0.9	2.56402458704494e-08	8.96351275739112e-07	0.0097	0.0255	0.0165	0.0165	TRUE	0.1707
CNAG_07458	432	243	273	442	649	433	306	296	309	486	516	515	404.65	304	506	1.665	0.736	2.66270731993533e-08	9.21351073663335e-07	0	0.0276	0.0099	0.0099	TRUE	0.0131
CNAG_06793	1067	615	649	1009	1383	926	757	748	734	1110	1100	1100	924.94	746	1103	1.478	0.563	3.41469409550313e-08	1.1696189573587e-06	0	0.0203	0.0064	0.0064	TRUE	0.0024
CNAG_06921	1169	701	749	1104	1570	1132	829	853	847	1214	1249	1345	1056.29	843	1269	1.506	0.591	3.51957375069143e-08	1.19948488327584e-06	7e-04	0.0196	0.0073	0.0073	TRUE	0.0318
CNAG_01562	18563	11937	12315	18278	23580	17297	13164	14523	13934	20105	18759	20553	16839.63	13874	19806	1.428	0.514	4.22376577633396e-08	1.42515320871129e-06	0.0022	0.0149	0.0063	0.0063	TRUE	0.0262
CNAG_02054	2199	1235	1410	2357	2743	1984	1559	1503	1595	2593	2182	2357	1964.93	1552	2377	1.531	0.614	5.0634770162925e-08	1.6833578982596e-06	0.0039	0.0173	0.0086	0.0086	TRUE	0.0761
CNAG_04705	2917	1732	1739	2706	3545	2429	2069	2107	1968	2977	2820	2886	2471.06	2048	2894	1.413	0.499	5.60984706310157e-08	1.83599115100825e-06	5e-04	0.0167	0.0057	0.0057	TRUE	0.0139
CNAG_01080	505	321	332	535	752	513	358	391	376	588	598	610	486.77	375	599	1.6	0.678	6.80493489028018e-08	2.19766992504191e-06	0	0.0254	0.0092	0.0092	TRUE	0.0189
CNAG_06346	218	173	232	419	564	415	155	210	263	461	449	493	338.38	209	468	2.246	1.167	7.61354007699977e-08	2.42417975597241e-06	0.0293	0.0302	0.0304	0.0304	TRUE	0.5552
CNAG_06167	5228	2666	3164	4557	6251	4346	3707	3244	3580	5013	4973	5164	4280.07	3510	5050	1.438	0.524	1.02881430618773e-07	3.20065074521339e-06	0.0022	0.0158	0.0067	0.0067	TRUE	0.0533
CNAG_07431	2652	1442	1502	2259	3214	2177	1881	1754	1699	2485	2557	2587	2160.5	1778	2543	1.429	0.515	1.13972249896136e-07	3.51345363088905e-06	0.0011	0.017	0.0063	0.0063	TRUE	0.0316
CNAG_06251	486	331	402	609	889	608	345	403	455	670	707	722	550.29	401	700	1.752	0.809	1.18987550018309e-07	3.65146409151209e-06	0.008	0.0242	0.0148	0.0148	TRUE	0.1857
CNAG_02595	820	407	456	776	1110	687	581	495	516	854	883	816	690.93	531	851	1.6	0.678	1.22758910724957e-07	3.75022942584081e-06	0.0028	0.0222	0.0103	0.0103	TRUE	0.0859
CNAG_00177	291	171	233	356	573	358	206	208	264	392	456	425	325.14	226	424	1.883	0.913	1.52229034855947e-07	4.60900586782605e-06	0.0082	0.0308	0.0183	0.0183	TRUE	0.2267
CNAG_03498	360	129	115	381	609	433	255	157	130	419	484	515	326.74	181	473	2.597	1.377	1.60702856233472e-07	4.82250783617437e-06	0.0616	0.0308	0.0459	0.0459	TRUE	1.4812
CNAG_01105	2495	1301	1377	2108	3041	2065	1769	1583	1558	2319	2419	2454	2016.98	1637	2397	1.463	0.549	1.87303555048979e-07	5.54712973948548e-06	0.0021	0.0172	0.0075	0.0075	TRUE	0.0622
CNAG_01993	180	85	214	397	562	430	128	103	242	437	447	511	311.32	158	465	2.952	1.562	1.95932477294769e-07	5.77745243918749e-06	0.0946	0.0316	0.0606	0.0606	TRUE	2.2479
CNAG_02083	187	86	92	213	305	192	133	105	104	234	243	228	174.4	114	235	2.052	1.037	1.9972026123901e-07	5.86364853559727e-06	0.0026	0.0449	0.0221	0.0221	TRUE	0.2391
CNAG_01011	929	670	720	1076	1619	1048	659	815	815	1184	1288	1245	1000.9	763	1239	1.628	0.703	2.22472294144337e-07	6.47556694801242e-06	0.0071	0.0199	0.0122	0.0122	TRUE	0.1765
CNAG_00600	3922	2069	2698	3634	5441	3575	2781	2517	3053	3997	4329	4248	3487.49	2784	4191	1.506	0.59	2.30850199576892e-07	6.69070963047215e-06	0.005	0.0161	0.0091	0.0091	TRUE	0.0857
CNAG_05114	237	159	153	294	405	258	168	193	173	323	322	307	247.8	178	317	1.787	0.838	2.40386439135679e-07	6.93745034135395e-06	0	0.0359	0.0145	0.0145	TRUE	0.0563
CNAG_00150	7724	4485	4340	7457	9185	6295	5477	5457	4911	8202	7307	7480	6472.34	5282	7663	1.451	0.537	2.46263238030116e-07	7.07693762847563e-06	0.0035	0.0154	0.0076	0.0076	TRUE	0.0462
CNAG_03915	365	199	282	416	677	427	259	242	319	458	539	507	387.26	273	501	1.836	0.877	2.61416627633723e-07	7.41810698163979e-06	0.01	0.0282	0.018	0.018	TRUE	0.231
CNAG_02516	725	406	439	708	925	637	514	494	497	779	736	757	629.39	502	757	1.508	0.592	2.85414193561946e-07	8.03186332256067e-06	0	0.023	0.0079	0.0079	TRUE	0.0075
CNAG_01822	2576	1257	1856	2995	4082	2359	1827	1529	2100	3294	3247	2803	2466.82	1819	3115	1.713	0.776	3.05357194364804e-07	8.48742824664795e-06	0.0155	0.0167	0.0161	0.0161	TRUE	0.2308
CNAG_05591	772	625	593	1082	1365	955	547	760	671	1190	1086	1135	898.28	659	1137	1.727	0.789	4.01929122634048e-07	1.09035332388164e-05	0.0124	0.0205	0.0162	0.0162	TRUE	0.2719
CNAG_06610	358	266	239	415	655	429	254	324	270	456	521	510	389.21	283	496	1.761	0.816	4.9385511300591e-07	1.31863203795515e-05	0.0066	0.0282	0.0162	0.0162	TRUE	0.1745
CNAG_04891	2861	1867	1008	4003	4696	3545	2029	2271	1141	4403	3736	4212	2965.36	1814	4117	2.27	1.182	5.07840192376602e-07	1.35065575870514e-05	0.0649	0.0164	0.0395	0.0395	TRUE	1.2681
CNAG_01441	3645	2142	2079	3295	4252	3129	2585	2606	2352	3624	3383	3718	3044.7	2514	3575	1.421	0.507	6.09909934854288e-07	1.60325937138829e-05	0.0022	0.0163	0.0071	0.0071	TRUE	0.0382
CNAG_05854	894	420	646	923	1400	1023	634	511	731	1015	1114	1216	870.08	625	1115	1.782	0.833	7.04070349309597e-07	1.83654042654527e-05	0.0177	0.0207	0.0191	0.0191	TRUE	0.2911
CNAG_00738	111	86	139	222	426	268	79	105	157	244	339	318	207.03	114	300	2.665	1.414	8.27205588738315e-07	2.12824937438583e-05	0.0668	0.0401	0.0531	0.0531	TRUE	1.1229
CNAG_05724	4501	2551	2383	3792	5841	3758	3192	3104	2696	4171	4647	4465	3712.5	2997	4428	1.477	0.563	8.28454489586935e-07	2.12824937438583e-05	0.0049	0.016	0.0091	0.0091	TRUE	0.0934
CNAG_02293	1386	791	925	1238	1971	1251	983	962	1047	1362	1568	1486	1234.68	997	1472	1.477	0.563	8.55991585125801e-07	2.19069242653705e-05	0.0028	0.0189	0.0086	0.0086	TRUE	0.0517
CNAG_07862	2119	1370	1233	2010	3183	1870	1503	1667	1395	2211	2532	2222	1921.62	1522	2322	1.527	0.611	8.74462952043319e-07	2.22120140103288e-05	0.0063	0.0173	0.0106	0.0106	TRUE	0.0824
CNAG_02386	768	490	531	751	1336	806	545	596	601	826	1063	958	764.7	581	949	1.638	0.712	9.26636303420742e-07	2.33622580289943e-05	0.0086	0.0215	0.0137	0.0137	TRUE	0.1528
CNAG_04819	602	318	395	560	862	594	427	387	447	616	686	706	544.71	420	669	1.591	0.67	9.68832250828194e-07	2.4335630833766e-05	0.0028	0.0243	0.0115	0.0115	TRUE	0.0561
CNAG_03717	285	162	229	352	526	322	202	197	259	387	418	383	307.76	219	396	1.81	0.856	1.00245683832908e-06	2.50873146772982e-05	0.0074	0.0318	0.0185	0.0185	TRUE	0.2648
CNAG_01656	334	153	223	358	525	336	237	186	252	394	418	399	314.33	225	404	1.789	0.839	1.1404665706041e-06	2.83320303363993e-05	0.0059	0.0314	0.0179	0.0179	TRUE	0.2339
CNAG_01108	2825	1520	1413	2381	3599	2393	2003	1849	1599	2619	2863	2843	2296.17	1817	2775	1.526	0.61	1.14730453212862e-06	2.83482143711909e-05	0.0068	0.0169	0.0109	0.0109	TRUE	0.1331
CNAG_06090	4901	2704	3334	4411	6070	4206	3475	3290	3772	4852	4829	4998	4202.7	3512	4893	1.393	0.478	1.15365779511187e-06	2.83482143711909e-05	0.0022	0.0158	0.0067	0.0067	TRUE	0.0504
CNAG_01421	14824	9951	9451	14252	19033	13213	10512	12107	10694	15677	15142	15700	13305.17	11104	15506	1.397	0.482	1.23761815281214e-06	2.99768796870426e-05	0.0032	0.015	0.007	0.007	TRUE	0.0761
CNAG_07856	4472	2920	2454	4454	6130	3892	3171	3553	2777	4899	4877	4625	3983.5	3167	4800	1.516	0.6	1.29798777226047e-06	3.13272351297883e-05	0.0076	0.0159	0.0108	0.0108	TRUE	0.14
CNAG_01293	2377	1822	1580	2570	3972	2636	1686	2217	1788	2827	3160	3132	2468.18	1897	3040	1.604	0.682	1.32224669373551e-06	3.16871981516405e-05	0.0122	0.0167	0.0139	0.0139	TRUE	0.2616
CNAG_06035	692	437	555	975	1057	777	491	532	628	1072	841	923	747.83	550	945	1.72	0.782	1.33610527091937e-06	3.1794617359211e-05	0.0138	0.0216	0.0174	0.0174	TRUE	0.1786
CNAG_04634	5368	2912	2584	4668	6539	4672	3807	3543	2924	5135	5202	5551	4360.22	3425	5296	1.546	0.628	1.54126276067938e-06	3.60442898031985e-05	0.0093	0.0158	0.0121	0.0121	TRUE	0.1985
CNAG_07334	2773	1353	2032	2651	4860	3088	1966	1646	2299	2916	3866	3669	2727.22	1970	3484	1.768	0.822	1.54996465604195e-06	3.61232312621185e-05	0.0235	0.0165	0.0207	0.0207	TRUE	0.2552
CNAG_00647	1227	470	683	1204	1573	1177	870	572	773	1324	1251	1399	1031.5	738	1325	1.791	0.84	1.63224528982832e-06	3.79105738206017e-05	0.0212	0.0197	0.0211	0.0211	TRUE	0.4526
CNAG_06336	4316	3261	3038	4562	7113	4691	3061	3968	3437	5018	5659	5574	4452.71	3489	5417	1.554	0.636	1.70273096206813e-06	3.9278644165803e-05	0.0102	0.0158	0.0125	0.0125	TRUE	0.175
CNAG_04039	4716	2599	3274	4702	5955	3995	3344	3162	3704	5172	4737	4747	4144.54	3403	4885	1.435	0.521	1.7154956720234e-06	3.94389547378397e-05	0.0042	0.0159	0.0083	0.0083	TRUE	0.0721
CNAG_02208	8788	6234	6492	9227	12630	8925	6232	7585	7346	10149	10048	10605	8660.67	7054	10267	1.456	0.542	1.77381777526282e-06	4.03832521196427e-05	0.0055	0.0152	0.0091	0.0091	TRUE	0.1277
CNAG_07964	2048	1525	1684	2422	3400	2492	1452	1855	1905	2664	2705	2961	2257.19	1737	2777	1.599	0.677	1.77443366730367e-06	4.03832521196427e-05	0.0112	0.0169	0.014	0.014	TRUE	0.254
CNAG_06512	2318	1314	1339	2158	2803	1779	1644	1599	1515	2374	2230	2114	1912.5	1586	2239	1.412	0.497	1.78508732711168e-06	4.04898403092688e-05	0.002	0.0173	0.0073	0.0073	TRUE	0.0331
CNAG_03341	1699	1172	1445	1930	2993	2071	1205	1426	1635	2123	2381	2461	1871.76	1422	2322	1.634	0.709	1.90826543383416e-06	4.29961999078514e-05	0.0135	0.0174	0.0154	0.0154	TRUE	0.2195
CNAG_07873	3661	1886	2275	3036	5192	3216	2596	2295	2574	3339	4130	3821	3126.02	2488	3763	1.512	0.597	2.00550533932387e-06	4.50375404347501e-05	0.0074	0.0163	0.011	0.011	TRUE	0.1183
CNAG_03023	1789	1067	1167	1551	2451	1558	1269	1298	1320	1706	1950	1851	1565.74	1296	1836	1.418	0.504	2.14045386463297e-06	4.75952724916091e-05	0.002	0.018	0.0075	0.0075	TRUE	0.0461
CNAG_00730	14994	10959	10299	16068	21201	14986	10633	13333	11653	17674	16866	17807	14661.07	11873	17449	1.47	0.556	2.17862507605252e-06	4.81100632522662e-05	0.0069	0.0149	0.0098	0.0098	TRUE	0.1414
CNAG_07638	4794	2520	2785	3874	5480	3777	3400	3066	3151	4261	4360	4488	3787.58	3206	4370	1.362	0.446	2.18488638774668e-06	4.81100632522662e-05	0.0014	0.016	0.0061	0.0061	TRUE	0.0346
CNAG_03117	1472	871	1122	1496	2099	1518	1044	1060	1270	1646	1670	1804	1415.36	1125	1707	1.518	0.602	2.32241710920299e-06	5.09729217948694e-05	0.0064	0.0183	0.011	0.011	TRUE	0.1515
CNAG_06252	604	324	588	854	1228	898	428	394	665	939	977	1067	745.19	496	994	2.007	1.005	2.3737526374031e-06	5.19315818931219e-05	0.0403	0.0217	0.0311	0.0311	TRUE	1.0267
CNAG_05441	877	476	632	856	1286	831	622	579	715	942	1023	987	811.36	639	984	1.541	0.624	2.38798710984109e-06	5.20750115078529e-05	0.0048	0.0211	0.0113	0.0113	TRUE	0.1252
CNAG_04675	929	243	448	746	2712	1420	659	296	507	821	2158	1687	1021.12	487	1555	3.189	1.673	2.50717215723888e-06	5.43247334517382e-05	0.1842	0.0198	0.0897	0.0897	TRUE	0.1934
CNAG_05070	13626	7355	7536	11779	15031	10398	9663	8948	8527	12956	11958	12355	10734.57	9046	12423	1.373	0.457	2.63873203426022e-06	5.69932504979389e-05	0.0027	0.0151	0.0067	0.0067	TRUE	0.0437
CNAG_03866	737	392	482	659	1029	725	523	477	545	725	819	861	658.31	515	802	1.556	0.638	2.69108525560984e-06	5.75739438597663e-05	0.0044	0.0226	0.0117	0.0117	TRUE	0.082
CNAG_01698	476	272	332	485	677	451	338	331	376	533	539	536	442.01	348	536	1.541	0.624	2.70377980216821e-06	5.76636308751722e-05	0	0.0265	0.0103	0.0103	TRUE	0.0527
CNAG_01874	2519	1586	1509	2286	3149	2073	1786	1930	1707	2515	2505	2463	2151.03	1808	2494	1.38	0.465	2.78237434322033e-06	5.89689462366259e-05	0.0013	0.017	0.0066	0.0066	TRUE	0.041
CNAG_02432	1749	953	1057	1467	2058	1442	1240	1159	1196	1614	1637	1713	1426.67	1198	1655	1.379	0.464	2.83271314483922e-06	5.98487867548273e-05	0	0.0183	0.0063	0.0063	TRUE	0.0115
CNAG_01866	1154	719	858	1159	1614	1157	818	875	971	1275	1284	1375	1099.59	888	1311	1.478	0.564	2.88839304508022e-06	6.08356572414102e-05	0.0032	0.0194	0.0095	0.0095	TRUE	0.0792
CNAG_05866	676	437	490	707	960	741	479	532	554	778	764	880	664.56	522	807	1.549	0.631	2.91994474089204e-06	6.13097994821357e-05	0.0045	0.0225	0.0115	0.0115	TRUE	0.0734
CNAG_04096	159	105	134	208	350	209	113	128	152	229	278	248	191.28	131	252	1.939	0.955	3.42228146251081e-06	7.03330693295403e-05	0.0103	0.0422	0.0246	0.0246	TRUE	0.1989
CNAG_06963	4604	2286	2504	4984	5262	3755	3265	2781	2833	5482	4186	4462	3834.92	2960	4710	1.591	0.67	3.41622650152734e-06	7.03330693295403e-05	0.0141	0.016	0.0147	0.0147	TRUE	0.2505
CNAG_04029	580	368	420	573	903	616	411	448	475	630	718	732	569.14	445	693	1.562	0.644	3.52143699511724e-06	7.21522226612844e-05	0.0042	0.0239	0.012	0.012	TRUE	0.0742
CNAG_02934	436	265	299	431	630	446	309	322	338	474	501	530	412.52	323	502	1.554	0.636	3.64483969721872e-06	7.40098887022078e-05	0	0.0274	0.011	0.011	TRUE	0.0269
CNAG_02045	355	174	184	323	522	322	252	212	208	355	415	383	304.13	224	384	1.712	0.776	3.94286530279709e-06	7.93487017316614e-05	0.0058	0.032	0.0168	0.0168	TRUE	0.1425
CNAG_03168	18831	9837	9801	15603	21302	14202	13354	11968	11090	17163	16947	16875	14566.02	12137	16995	1.4	0.485	4.50434138829537e-06	8.98483626335859e-05	0.0044	0.0149	0.008	0.008	TRUE	0.0943
CNAG_05841	611	332	464	598	1092	779	433	404	525	658	869	926	635.73	454	818	1.801	0.849	4.99290243396301e-06	9.87226364639567e-05	0.022	0.0229	0.0232	0.0232	TRUE	0.3436
CNAG_07545	1573	1017	1200	1559	2346	1700	1115	1237	1358	1715	1866	2020	1551.96	1237	1867	1.511	0.595	5.03875501103691e-06	9.93396409443382e-05	0.0071	0.018	0.0116	0.0116	TRUE	0.0912
CNAG_00547	6785	4754	4922	6711	9705	6567	4811	5784	5569	7382	7721	7803	6511.71	5388	7635	1.418	0.503	5.19796710802422e-06	0.000101886164527804	0.0047	0.0154	0.0086	0.0086	TRUE	0.1078
CNAG_04323	3742	2224	2198	3883	4452	3034	2654	2706	2487	4271	3542	3605	3210.73	2616	3806	1.455	0.541	5.47399385350437e-06	0.000106679960673755	0.0061	0.0162	0.0099	0.0099	TRUE	0.1389
CNAG_03385	4104	2487	2391	3498	4803	3399	2910	3026	2705	3848	3821	4039	3391.49	2880	3903	1.355	0.438	5.61170999523874e-06	0.000109050479047877	0.0016	0.0161	0.0064	0.0064	TRUE	0.0339
CNAG_00648	3372	1791	1672	3111	4090	2538	2391	2179	1892	3422	3254	3016	2692.26	2154	3231	1.499	0.584	6.03623154452433e-06	0.000115643283432102	0.0082	0.0165	0.0116	0.0116	TRUE	0.1371
CNAG_05138	16525	9951	8004	17682	20468	14106	11718	12107	9056	19450	16283	16761	14229.26	10960	17498	1.596	0.675	6.02733254241373e-06	0.000115643283432102	0.0161	0.0149	0.0159	0.0159	TRUE	0.282
CNAG_04867	581	387	414	577	891	608	412	471	468	635	709	722	569.54	450	689	1.533	0.616	6.37307429154259e-06	0.000121070559790593	0.0036	0.0239	0.0116	0.0116	TRUE	0.0693
CNAG_04714	1851	1008	1076	1562	2104	1446	1313	1226	1217	1718	1674	1718	1477.77	1252	1703	1.359	0.443	6.52227557522952e-06	0.000123558862992197	0	0.0182	0.0062	0.0062	TRUE	0.0223
CNAG_07387	362	202	267	365	579	414	257	246	302	401	461	492	359.77	268	451	1.684	0.752	6.68060928664066e-06	0.000126205827805005	0.0077	0.0293	0.0171	0.0171	TRUE	0.1316
CNAG_03573	901	393	448	792	1060	798	639	478	507	871	843	948	714.44	541	887	1.634	0.708	6.91496825484425e-06	0.00012990945901483	0.0122	0.022	0.0164	0.0164	TRUE	0.3025
CNAG_00903	204	98	183	273	410	294	145	119	207	300	326	349	241.13	157	325	2.073	1.052	7.36327699694842e-06	0.000136815738611792	0.0332	0.0365	0.0349	0.0349	TRUE	0.7841
CNAG_05186	609	344	381	527	957	621	432	419	431	580	761	738	560.06	427	693	1.623	0.699	7.35415679921528e-06	0.000136815738611792	0.0097	0.024	0.0156	0.0156	TRUE	0.2397
CNAG_02587	1048	659	725	994	1374	939	743	802	820	1093	1093	1116	944.58	788	1101	1.398	0.483	8.32030026457993e-06	0.000152097780038763	0	0.0202	0.0074	0.0074	TRUE	0.0317
CNAG_06651	42	22	36	70	128	72	30	27	41	77	102	86	60.28	33	88	2.733	1.451	8.66399160692279e-06	0.000157954814726211	0.0113	0.1023	0.0554	0.0554	TRUE	0.3081
CNAG_06591	6131	3150	3777	4920	7241	4879	4348	3832	4274	5412	5761	5797	4903.91	4151	5657	1.362	0.446	9.23694654898586e-06	0.000167499923784016	0.0026	0.0157	0.0071	0.0071	TRUE	0.0546
CNAG_03120	25549	17996	14471	25049	35288	24602	18117	21895	16374	27553	28073	29233	23540.84	18795	28286	1.505	0.59	9.55701193874814e-06	0.000172841746582906	0.0117	0.0148	0.0127	0.0127	TRUE	0.2543
CNAG_04213	1116	920	1018	1462	2171	1555	791	1119	1152	1608	1727	1848	1374.25	1021	1728	1.695	0.761	9.73603099339625e-06	0.00017561106967344	0.0223	0.0184	0.0206	0.0206	TRUE	0.4738
CNAG_02343	1559	855	946	1313	1819	1214	1106	1040	1070	1444	1447	1443	1258.33	1072	1445	1.347	0.429	1.05494361592877e-05	0.000188279673769183	0	0.0188	0.006	0.006	TRUE	0.0093
CNAG_03412	4245	2647	2425	3614	5237	3602	3010	3220	2744	3975	4166	4280	3566.02	2991	4140	1.384	0.469	1.07360289720715e-05	0.000190606671436096	0.0034	0.0161	0.0079	0.0079	TRUE	0.063
CNAG_01704	12406	6691	7214	9632	14009	9901	8797	8141	8162	10595	11145	11765	9767.48	8367	11168	1.335	0.416	1.08303782318554e-05	0.000191779700178704	0.0022	0.0151	0.0063	0.0063	TRUE	0.0266
CNAG_01542	355	242	192	384	527	359	252	294	217	422	419	427	338.6	254	423	1.663	0.734	1.09316437508296e-05	0.000192567293293834	0.0052	0.0302	0.0169	0.0169	TRUE	0.1945
CNAG_03041	95	48	109	183	275	171	67	58	123	201	219	203	145.39	83	208	2.512	1.329	1.18040265843397e-05	0.000207396135479254	0.0653	0.0509	0.0577	0.0577	TRUE	1.6123
CNAG_03996	8463	4083	4770	7080	9494	6259	6001	4968	5397	7788	7553	7437	6523.98	5455	7593	1.391	0.476	1.23743073579834e-05	0.000216854140831637	0.0046	0.0154	0.0084	0.0084	TRUE	0.0941
CNAG_07485	1427	850	1113	1411	2196	1402	1012	1034	1259	1552	1747	1666	1378.4	1102	1655	1.503	0.588	1.24515342276392e-05	0.000217645116319198	0.0083	0.0184	0.0123	0.0123	TRUE	0.1859
CNAG_06032	1047	471	621	1060	1236	878	742	573	703	1166	983	1043	868.44	673	1064	1.579	0.659	1.32009959813542e-05	0.000228974820321085	0.0107	0.0207	0.0152	0.0152	TRUE	0.1938
CNAG_04373	20892	12543	13226	18276	23239	16286	14815	15260	14965	20103	18488	19351	17163.77	15013	19314	1.286	0.363	1.33628487674415e-05	0.000231190919236705	9e-04	0.0149	0.005	0.005	TRUE	0.0172
CNAG_02759	313	209	209	415	437	335	222	254	236	456	348	398	319.15	237	401	1.688	0.755	1.5355441481049e-05	0.000263647099049302	0.0096	0.0311	0.0186	0.0186	TRUE	0.145
CNAG_05784	1168	616	761	991	1742	1042	828	749	861	1090	1386	1238	1025.47	813	1238	1.523	0.607	1.57888804921276e-05	0.000269723394200527	0.0089	0.0197	0.0132	0.0132	TRUE	0.1291
CNAG_06291	1829	1155	900	2334	2587	1522	1297	1405	1018	2567	2058	1808	1692.41	1240	2144	1.729	0.79	1.60476625139165e-05	0.000272770043031032	0.0283	0.0177	0.0235	0.0235	TRUE	0.3279
CNAG_06930	1465	947	1280	2477	2550	1526	1039	1152	1448	2725	2029	1813	1700.97	1213	2189	1.805	0.852	1.60283827268003e-05	0.000272770043031032	0.0379	0.0177	0.0275	0.0275	TRUE	0.5537
CNAG_03021	99	72	74	156	177	141	70	88	84	172	141	168	120.25	81	160	1.995	0.996	1.63421159678405e-05	0.000275702065905209	0	0.0585	0.029	0.029	TRUE	0.1394
CNAG_06910	315	187	220	380	455	295	223	228	249	418	362	351	305.05	233	377	1.617	0.693	1.6275910681963e-05	0.000275702065905209	0.0032	0.0319	0.0151	0.0151	TRUE	0.1026
CNAG_04119	4604	2768	2606	3744	5704	3768	3265	3368	2949	4118	4538	4477	3785.74	3194	4378	1.371	0.455	1.65568651446232e-05	0.000278631909208026	0.0033	0.016	0.0078	0.0078	TRUE	0.0543
CNAG_04831	370	196	289	409	557	416	262	238	327	450	443	494	369.19	276	462	1.676	0.745	1.73774862718899e-05	0.00029171809875237	0.0103	0.0289	0.0187	0.0187	TRUE	0.2821
CNAG_02661	806	465	521	811	962	709	572	566	589	892	765	842	704.44	576	833	1.446	0.532	1.7600162444889e-05	0.000294000743106495	0.0024	0.0221	0.0096	0.0096	TRUE	0.0628
CNAG_00737	2785	1665	1589	2251	3952	2509	1975	2026	1798	2476	3144	2981	2399.98	1933	2867	1.484	0.569	1.77067550073267e-05	0.000295054576068034	0.0086	0.0168	0.0122	0.0122	TRUE	0.1726
CNAG_01916	2704	1489	1583	2231	2977	2235	1917	1812	1791	2454	2368	2656	2166.38	1840	2493	1.354	0.437	1.95245145972844e-05	0.000324547200977408	0.002	0.017	0.0071	0.0071	TRUE	0.0394
CNAG_00827	52	24	27	106	124	53	37	29	31	117	99	63	62.47	32	93	2.865	1.518	2.05031511580787e-05	0.000339152124766073	0.0457	0.0992	0.0706	0.0706	TRUE	0.2261
CNAG_00588	6257	3416	1735	6927	11016	5860	4437	4156	1963	7619	8764	6963	5650.41	3519	7782	2.211	1.145	2.14072165201872e-05	0.000349752580219563	0.0966	0.0155	0.0521	0.0521	TRUE	1.8163
CNAG_07844	119	139	145	286	437	242	84	169	164	315	348	288	227.89	139	317	2.294	1.198	2.14534168934441e-05	0.000349752580219563	0.0666	0.0378	0.052	0.052	TRUE	1.3579
CNAG_06628	6311	3632	3410	5405	8482	4717	4475	4419	3858	5945	6748	5605	5175.09	4251	6099	1.435	0.521	2.24501271055396e-05	0.000364250626865478	0.0075	0.0156	0.0107	0.0107	TRUE	0.1059
CNAG_07970	908	504	740	923	1470	1023	644	613	837	1015	1169	1216	915.78	698	1133	1.625	0.7	2.31591616892072e-05	0.000374857839084017	0.0177	0.0204	0.0185	0.0185	TRUE	0.3545
CNAG_04553	66	36	52	95	164	86	47	44	59	104	130	102	81.1	50	112	2.268	1.182	2.35922433004679e-05	0.000380053667609913	0.0093	0.0798	0.0417	0.0417	TRUE	0.2133
CNAG_02959	727	464	552	708	1192	738	516	565	625	779	948	877	718.1	569	868	1.531	0.614	2.42912265487752e-05	0.00038946358972528	0.0082	0.0219	0.0138	0.0138	TRUE	0.0961
CNAG_04183	79540	54179	55495	72971	104427	71285	56404	65917	62791	80266	83077	84703	72192.88	61704	82682	1.34	0.422	2.43512224006637e-05	0.000389504694154013	0.0034	0.0147	0.0072	0.0072	TRUE	0.0692
CNAG_06000	4150	1906	2125	3901	4286	3607	2943	2319	2404	4291	3410	4286	3275.47	2555	3996	1.562	0.644	2.45123820829115e-05	0.000391159941850131	0.0163	0.0162	0.0164	0.0164	TRUE	0.2153
CNAG_00826	957	426	328	1062	1307	738	679	518	371	1168	1040	877	775.48	523	1028	1.963	0.973	2.46013668155907e-05	0.000391658379679193	0.0512	0.0214	0.0369	0.0369	TRUE	0.4596
CNAG_02299	820	506	729	1003	1324	939	581	616	825	1103	1053	1116	882.38	674	1091	1.62	0.696	2.53724574599628e-05	0.000400992468943257	0.0178	0.0206	0.0185	0.0185	TRUE	0.4493
CNAG_02189	21862	12864	13959	17271	25605	17594	15503	15651	15794	18997	20370	20906	17870.23	15649	20091	1.284	0.36	2.56599844059064e-05	0.000401907654135929	0.0012	0.0149	0.0052	0.0052	TRUE	0.0277
CNAG_05628	1228	707	747	1116	1520	928	871	860	845	1228	1209	1103	1019.28	859	1180	1.374	0.459	2.56589663105297e-05	0.000401907654135929	9e-04	0.0198	0.0075	0.0075	TRUE	0.0383
